year,facility_id,parent_company_raw,owner_segment,share,facility_co2e_tonnes,ticker,attributed_co2e_tonnes
2018,1005078,LOEWS CORP (100%),LOEWS CORP,1.0,221352.87,L,221352.87
2018,1005079,LOEWS CORP (100%),LOEWS CORP,1.0,167415.77599999998,L,167415.77599999998
2018,1005080,DOW CHEMICAL (50%); ENTERPRISE PRODUCTS PARTNERS LP (50%),DOW CHEMICAL,0.5,153714.172,DOW,76857.086
2018,1005144,STEEL DYNAMICS INC (83%); KOBE STEEL USA INC (17%),STEEL DYNAMICS INC,0.83,183.14600000000002,STLD,152.01118
2018,1005146,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,57326.684,TSN,57326.684
2018,1005150,PRECISION CASTPARTS CORP (100%),PRECISION CASTPARTS CORP,1.0,35653.616,BRK.B,35653.616
2018,1005165,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,36917.0,WM,36917.0
2018,1005196,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,21044.0,RSG,21044.0
2018,1005197,CATERPILLAR INC (100%),CATERPILLAR INC,1.0,20180.59,CAT,20180.59
2018,1005209,SEMPRA ENERGY INC (100.0%),SEMPRA ENERGY INC,1.0,1313835.4,SRE,1313835.4
2018,1005211,DELTA AIR LINES INC (100%),DELTA AIR LINES INC,1.0,43555.258,DAL,43555.258
2018,1005240,ENTERGY CORP (100%),ENTERGY CORP,1.0,26818.3,ETR,26818.3
2018,1005241,AMERICAN ELECTRIC POWER (100%),AMERICAN ELECTRIC POWER,1.0,27624.396,AEP,27624.396
2018,1005256,PACIFIC GAS & ELECTRIC CO (100%),PACIFIC GAS & ELECTRIC CO,1.0,279784.15,PCG,279784.15
2018,1005266,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,45350.692,WM,45350.692
2018,1005286,ARCONIC INC (100%),ARCONIC INC,1.0,87698.77399999999,HWM,87698.77399999999
2018,1005310,AES CORP (100%),AES CORP,1.0,3079369.9179999996,AES,3079369.9179999996
2018,1005355,NRG ENERGY INC (50%); SHELL OIL CO (25.9%); EXXONMOBIL CORP (24.1%),NRG ENERGY INC,0.5,543339.204,NRG,271669.602
2018,1005355,NRG ENERGY INC (50%); SHELL OIL CO (25.9%); EXXONMOBIL CORP (24.1%),EXXONMOBIL CORP,0.24100000000000002,543339.204,XOM,130944.74816400002
2018,1005383,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,24009.396,TSN,24009.396
2018,1005390,MARATHON PETROLEUM CO LP (100%),MARATHON PETROLEUM CO LP,1.0,486892.526,MPC,486892.526
2018,1005391,EXXONMOBIL CORP (100%),EXXONMOBIL CORP,1.0,44348.35,XOM,44348.35
2018,1005420,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,993780.972,D,993780.972
2018,1005431,EOG RESOURCES INC (100%),EOG RESOURCES INC,1.0,112204.048,EOG,112204.048
2018,1005473,OLDCASTLE LAWN & GARDEN (100%),OLDCASTLE LAWN & GARDEN,1.0,21860.458,CRH,21860.458
2018,1005477,EXELON CORP (100%),EXELON CORP,1.0,210048.748,EXC,210048.748
2018,1005516,GLOBE SPECIALTY METALS INC (51%); DOW CHEMICAL (49%),DOW CHEMICAL,0.49,525769.486,DOW,257627.04814
2018,1005572,ENTERGY CORP (100%),ENTERGY CORP,1.0,9880.15,ETR,9880.15
2018,1005573,AIR PRODUCTS & CHEMICALS INC (100%),AIR PRODUCTS & CHEMICALS INC,1.0,8908.732,APD,8908.732
2018,1005579,WESTROCK CO (100%),WESTROCK CO,1.0,1718899.946,SW,1718899.946
2018,1005580,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,37144.06,BRK.B,37144.06
2018,1005584,STEEL DYNAMICS INC (100%),STEEL DYNAMICS INC,1.0,948793.6159999999,STLD,948793.6159999999
2018,1005585,MARATHON PETROLEUM CO LP (100%),MARATHON PETROLEUM CO LP,1.0,6973092.115999999,MPC,6973092.115999999
2018,1005601,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,27772.696,BRK.B,27772.696
2018,1005602,STEEL DYNAMICS INC (100%),STEEL DYNAMICS INC,1.0,331381.96,STLD,331381.96
2018,1005635,SHELL OIL CO (51.8%); EXXONMOBIL CORP (48.2%),EXXONMOBIL CORP,0.48200000000000004,45439.528,XOM,21901.852496
2018,1005641,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,198184.664,PSX,198184.664
2018,1005653,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,1753388.182,IP,1753388.182
2018,1005661,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,4376341.936,ADM,4376341.936
2018,1005668,FORD MOTOR CO (100%),FORD MOTOR CO,1.0,81529.344,F,81529.344
2018,1005671,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,39129.4,NRG,39129.4
2018,1005672,ALLIANT ENERGY CORP (100%),ALLIANT ENERGY CORP,1.0,15968.54,LNT,15968.54
2018,1005677,PEPSICO INC (100%),PEPSICO INC,1.0,49127.164,PEP,49127.164
2018,1005678,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,52537.504,PSX,52537.504
2018,1005700,NUCOR CORP (100%),NUCOR CORP,1.0,321468.68,NUE,321468.68
2018,1005713,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,9699523.139999999,NRG,9699523.139999999
2018,1005714,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,788829.776,NRG,788829.776
2018,1005729,MARKEETA ANNE LERAY (7.18%); GINGERLYNN INC (6.88%); REPUBLIC SERVICES INC (45%); DAVID ALMQUIST (3.44%); DOERFLER DUMP LLC (13.75%); HOSTER BROTHERS INC (13.75%); OKLA TITLE CLEARING CORP (10%),REPUBLIC SERVICES INC,0.45,90152.85,RSG,40568.7825
2018,1005730,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,48152.75,RSG,48152.75
2018,1005737,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,579571.904,PEG,579571.904
2018,1005738,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,2308964.914,IP,2308964.914
2018,1005739,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,94491.042,PSX,94491.042
2018,1005740,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,147632.748,PSX,147632.748
2018,1005746,TYSON FOODS INC (100%),TYSON FOODS INC,1.0,36428.412,TSN,36428.412
2018,1005756,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,8458.168,VST,8458.168
2018,1005768,WESTROCK CO (100%),WESTROCK CO,1.0,27532.595999999998,SW,27532.595999999998
2018,1005777,NUCOR CORP (100%),NUCOR CORP,1.0,248509.59000000003,NUE,248509.59000000003
2018,1005788,CF INDUSTRIES HOLDINGS INC (100%),CF INDUSTRIES HOLDINGS INC,1.0,1324696.6639999999,CF,1324696.6639999999
2018,1005789,CONOCOPHILLIPS (92.52%); CHEVRON CORP (4.95%); EXXONMOBIL CORP (2.53%),CONOCOPHILLIPS,0.9251999999999999,560201.694,COP,518298.60728879995
2018,1005789,CONOCOPHILLIPS (92.52%); CHEVRON CORP (4.95%); EXXONMOBIL CORP (2.53%),CHEVRON CORP,0.0495,560201.694,CVX,27729.983853
2018,1005789,CONOCOPHILLIPS (92.52%); CHEVRON CORP (4.95%); EXXONMOBIL CORP (2.53%),EXXONMOBIL CORP,0.0253,560201.694,XOM,14173.1028582
2018,1005790,SHELL OIL CO (51.8%); EXXONMOBIL CORP (48.2%),EXXONMOBIL CORP,0.48200000000000004,209048.864,XOM,100761.552448
2018,1005809,AIR PRODUCTS & CHEMICALS INC (100%),AIR PRODUCTS & CHEMICALS INC,1.0,148037.4,APD,148037.4
2018,1005817,THE MOSAIC CO (100%),THE MOSAIC CO,1.0,36726.206,MOS,36726.206
2018,1005820,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,25342.5,WM,25342.5
2018,1005821,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,895.798,WM,895.798
2018,1005832,NUCOR CORP (100%),NUCOR CORP,1.0,168155.356,NUE,168155.356
2018,1005834,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,248352.19600000003,WM,248352.19600000003
2018,1005837,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,234142.38,NRG,234142.38
2018,1005852,AIR PRODUCTS & CHEMICALS INC (100%),AIR PRODUCTS & CHEMICALS INC,1.0,89826.0,APD,89826.0
2018,1005855,MARTIN MARIETTA MATERIALS INC (100%),MARTIN MARIETTA MATERIALS INC,1.0,106554.648,MLM,106554.648
2018,1005857,DUKE ENERGY CORP (100%),DUKE ENERGY CORP,1.0,30534.7,DUK,30534.7
2018,1005858,OCCIDENTAL PETROLEUM CORP (53%); CHEVRON CORP (17%); CONOCOPHILLIPS (14%); EXXONMOBIL CORP (12%); ARIEL EXPLORATION INC (1%); CIMAREX ENERGY CO (1%); DEVON ENERGY CORP (1%); MOBIL PRODUCING TEXAS & NEW MEXICO (1%),OCCIDENTAL PETROLEUM CORP,0.53,69552.302,OXY,36862.72006
2018,1005858,OCCIDENTAL PETROLEUM CORP (53%); CHEVRON CORP (17%); CONOCOPHILLIPS (14%); EXXONMOBIL CORP (12%); ARIEL EXPLORATION INC (1%); CIMAREX ENERGY CO (1%); DEVON ENERGY CORP (1%); MOBIL PRODUCING TEXAS & NEW MEXICO (1%),CHEVRON CORP,0.17,69552.302,CVX,11823.89134
2018,1005858,OCCIDENTAL PETROLEUM CORP (53%); CHEVRON CORP (17%); CONOCOPHILLIPS (14%); EXXONMOBIL CORP (12%); ARIEL EXPLORATION INC (1%); CIMAREX ENERGY CO (1%); DEVON ENERGY CORP (1%); MOBIL PRODUCING TEXAS & NEW MEXICO (1%),CONOCOPHILLIPS,0.14,69552.302,COP,9737.32228
2018,1005858,OCCIDENTAL PETROLEUM CORP (53%); CHEVRON CORP (17%); CONOCOPHILLIPS (14%); EXXONMOBIL CORP (12%); ARIEL EXPLORATION INC (1%); CIMAREX ENERGY CO (1%); DEVON ENERGY CORP (1%); MOBIL PRODUCING TEXAS & NEW MEXICO (1%),EXXONMOBIL CORP,0.12,69552.302,XOM,8346.27624
2018,1005858,OCCIDENTAL PETROLEUM CORP (53%); CHEVRON CORP (17%); CONOCOPHILLIPS (14%); EXXONMOBIL CORP (12%); ARIEL EXPLORATION INC (1%); CIMAREX ENERGY CO (1%); DEVON ENERGY CORP (1%); MOBIL PRODUCING TEXAS & NEW MEXICO (1%),DEVON ENERGY CORP,0.01,69552.302,DVN,695.52302
2018,1005862,Northrop Grumman Corp (100%),Northrop Grumman Corp,1.0,24197.208,NOC,24197.208
2018,1005891,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,46640.25,RSG,46640.25
2018,1005892,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,68014.25,RSG,68014.25
2018,1005893,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,3002.25,RSG,3002.25
2018,1005894,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,89863.75,RSG,89863.75
2018,1005898,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,8949.5,RSG,8949.5
2018,1005900,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,11683.5,RSG,11683.5
2018,1005909,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,1068148.294,IP,1068148.294
2018,1005925,CENTERPOINT ENERGY INC (100%),CENTERPOINT ENERGY INC,1.0,172344.9,CNP,172344.9
2018,1005935,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,151663.72199999998,ADM,151663.72199999998
2018,1005940,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,40933.894,ADM,40933.894
2018,1005966,Marathon Petroleum Corp (100%),Marathon Petroleum Corp,1.0,664086.9879999999,MPC,664086.9879999999
2018,1005968,PRECISION CASTPARTS CORP (100%),PRECISION CASTPARTS CORP,1.0,22303.316,BRK.B,22303.316
2018,1005969,MARATHON PETROLEUM CO LP (60.01%); THE ANDERSONS INC (38.18%); CHICAGO RIVER MARKETING LLC (1.81%),MARATHON PETROLEUM CO LP,0.6001,189495.636,MPC,113716.3311636
2018,1005972,AES CORP (100%),AES CORP,1.0,1287782.31,AES,1287782.31
2018,1005976,NUCOR CORP (100%),NUCOR CORP,1.0,401422.33999999997,NUE,401422.33999999997
2018,1005984,CORNING INC (100%),CORNING INC,1.0,31012.98,GLW,31012.98
2018,1005986,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,33709.97,KMI,33709.97
2018,1005989,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,86546.18400000001,D,86546.18400000001
2018,1005990,CATERPILLAR INC (100%),CATERPILLAR INC,1.0,190681.32,CAT,190681.32
2018,1005992,PHILLIPS 66 (100%),PHILLIPS 66,1.0,2127489.396,PSX,2127489.396
2018,1005996,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),PUBLIC SERVICE ENTERPRISE GROUP INC,1.0,50234.886000000006,PEG,50234.886000000006
2018,1006005,CF INDUSTRIES HOLDINGS INC (100%),CF INDUSTRIES HOLDINGS INC,1.0,3027856.076,CF,3027856.076
2018,1006012,PHILLIPS 66 (100%),PHILLIPS 66,1.0,1896561.684,PSX,1896561.684
2018,1006018,KRAFT HEINZ CO (100%),KRAFT HEINZ CO,1.0,47336.272,KHC,47336.272
2018,1006039,Marathon Petroleum CORP (100%),Marathon Petroleum CORP,1.0,575925.876,MPC,575925.876
2018,1006042,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,47185.678,KMI,47185.678
2018,1006044,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,35088.5,RSG,35088.5
2018,1006047,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,3018692.046,ADM,3018692.046
2018,1006052,KIMBERLY-CLARK CORP (100%),KIMBERLY-CLARK CORP,1.0,107086.09599999999,KMB,107086.09599999999
2018,1006061,KIMBERLY-CLARK CORP (100%),KIMBERLY-CLARK CORP,1.0,88684.11600000001,KMB,88684.11600000001
2018,1006062,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,1417489.9,VLO,1417489.9
2018,1006065,KIMBERLY-CLARK CORP (100%),KIMBERLY-CLARK CORP,1.0,147111.896,KMB,147111.896
2018,1006068,EXXONMOBIL CORP (100%),EXXONMOBIL CORP,1.0,2493379.702,XOM,2493379.702
2018,1006070,HONEYWELL INTERNATIONAL INC (100%),HONEYWELL INTERNATIONAL INC,1.0,536325.918,HON,536325.918
2018,1006074,CHEVRON CORP (58%); EQUINOR GULF OF MEXICO LLC (25%); TOTAL E&P USA INC (17%),CHEVRON CORP,0.58,108338.534,CVX,62836.34972
2018,1006080,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,31847.27,ADM,31847.27
2018,1006085,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,4102876.796,VST,4102876.796
2018,1006088,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,1319.5,WM,1319.5
2018,1006090,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,17233.5,WM,17233.5
2018,1006099,PHILLIPS 66 (100%),PHILLIPS 66,1.0,169486.696,PSX,169486.696
2018,1006117,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,472.75,RSG,472.75
2018,1006122,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,28424.216,PSX,28424.216
2018,1006131,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,258546.612,PSX,258546.612
2018,1006132,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,63569.598,WM,63569.598
2018,1006144,NUCOR CORP (100%),NUCOR CORP,1.0,97691.09400000001,NUE,97691.09400000001
2018,1006148,EXXONMOBIL CORP (100%),EXXONMOBIL CORP,1.0,184657.894,XOM,184657.894
2018,1006151,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,33972.354,BRK.B,33972.354
2018,1006152,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,88653.356,BRK.B,88653.356
2018,1006154,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,29487.413999999997,BRK.B,29487.413999999997
2018,1006158,CONSOLIDATED EDISON INC (100%),CONSOLIDATED EDISON INC,1.0,74742.96,ED,74742.96
2018,1006176,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,169939.878,WM,169939.878
2018,1006179,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,131611.0,RSG,131611.0
2018,1006182,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,30637.8,RSG,30637.8
2018,1006183,ADVANCED DISPOSAL SERVICES INC (100%),ADVANCED DISPOSAL SERVICES INC,1.0,194171.5,WM,194171.5
2018,1006184,ONEOK INC (100%),ONEOK INC,1.0,227954.748,OKE,227954.748
2018,1006189,CHEVRON CORP (100%),CHEVRON CORP,1.0,488049.836,CVX,488049.836
2018,1006197,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,19437.25,RSG,19437.25
2018,1006201,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,73476.2,RSG,73476.2
2018,1006204,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,16213.332,WM,16213.332
2018,1006208,ARCHER DANIELS MIDLAND CO (100%),ARCHER DANIELS MIDLAND CO,1.0,2146033.128,ADM,2146033.128
2018,1006209,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,1314825.542,IP,1314825.542
2018,1006220,EXELON CORP (100%),EXELON CORP,1.0,22796.064,EXC,22796.064
2018,1006223,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,150702.45,RSG,150702.45
2018,1006229,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,9237.0,WM,9237.0
2018,1006244,ANADARKO PETROLEUM CORP (8.26%); FREEPORT MCMORAN COPPER & GOLD (69.34%); WHITING PETROLEUM CORP (6.07%); KOCH INDUSTRIES INC (4.3%); DEVON ENERGY CORP (10.33%); HARVEST ENERGY INC (1.7%),ANADARKO PETROLEUM CORP,0.08259999999999999,19357.706,OXY,1598.9465155999997
2018,1006244,ANADARKO PETROLEUM CORP (8.26%); FREEPORT MCMORAN COPPER & GOLD (69.34%); WHITING PETROLEUM CORP (6.07%); KOCH INDUSTRIES INC (4.3%); DEVON ENERGY CORP (10.33%); HARVEST ENERGY INC (1.7%),FREEPORT MCMORAN COPPER & GOLD,0.6934,19357.706,FCX,13422.6333404
2018,1006244,ANADARKO PETROLEUM CORP (8.26%); FREEPORT MCMORAN COPPER & GOLD (69.34%); WHITING PETROLEUM CORP (6.07%); KOCH INDUSTRIES INC (4.3%); DEVON ENERGY CORP (10.33%); HARVEST ENERGY INC (1.7%),DEVON ENERGY CORP,0.1033,19357.706,DVN,1999.6510297999998
2018,1006245,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,198461.25199999998,VLO,198461.25199999998
2018,1006251,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,44233.57,WM,44233.57
2018,1006252,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,64095.0,RSG,64095.0
2018,1006256,PACKAGING CORP OF AMERICA (100%),PACKAGING CORP OF AMERICA,1.0,1568672.552,PKG,1568672.552
2018,1006260,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,10111.796,WM,10111.796
2018,1006262,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,2071655.026,IP,2071655.026
2018,1006265,PACIFIC GAS & ELECTRIC CO (100%),PACIFIC GAS & ELECTRIC CO,1.0,58965.75,PCG,58965.75
2018,1006268,ALTRIA GROUP INC (100%),ALTRIA GROUP INC,1.0,49775.364,MO,49775.364
2018,1006270,EXXONMOBIL CORP (57%); EXXONMOBIL CORP (43%),EXXONMOBIL CORP,0.57,80847.97,XOM,46083.342899999996
2018,1006270,EXXONMOBIL CORP (57%); EXXONMOBIL CORP (43%),EXXONMOBIL CORP,0.43,80847.97,XOM,34764.6271
2018,1006274,EXXONMOBIL CORP (100%),EXXONMOBIL CORP,1.0,79008.75200000001,XOM,79008.75200000001
2018,1006277,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,3150.5,RSG,3150.5
2018,1006285,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,1279.75,RSG,1279.75
2018,1006297,CENTERPOINT ENERGY INC (100%),CENTERPOINT ENERGY INC,1.0,85471.65,CNP,85471.65
2018,1006300,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,95082.25,RSG,95082.25
2018,1006301,PHILLIPS 66 (100%),PHILLIPS 66,1.0,2056965.416,PSX,2056965.416
2018,1006302,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,52179.35,RSG,52179.35
2018,1006303,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,42381.75,RSG,42381.75
2018,1006304,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,71804.35,RSG,71804.35
2018,1006310,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,41125.654,PSX,41125.654
2018,1006311,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,48828.981999999996,PSX,48828.981999999996
2018,1006316,ONEOK INC (100%),ONEOK INC,1.0,71627.448,OKE,71627.448
2018,1006328,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,92743.0,WM,92743.0
2018,1006332,DOMINION ENERGY INC (100%),DOMINION ENERGY INC,1.0,23519.668,D,23519.668
2018,1006338,ONEOK INC (100%),ONEOK INC,1.0,12506.652,OKE,12506.652
2018,1006341,NUCOR CORP (100%),NUCOR CORP,1.0,103818.924,NUE,103818.924
2018,1006347,HORMEL FOODS CORP (100%),HORMEL FOODS CORP,1.0,50575.06,HRL,50575.06
2018,1006367,PACKAGING CORP OF AMERICA (100%),PACKAGING CORP OF AMERICA,1.0,282562.054,PKG,282562.054
2018,1006371,GENERAL MOTORS LLC (100%),GENERAL MOTORS LLC,1.0,52036.903999999995,GM,52036.903999999995
2018,1006374,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,7580.1,BRK.B,7580.1
2018,1006375,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,969.95,BRK.B,969.95
2018,1006376,BERKSHIRE HATHAWAY INC (100%),BERKSHIRE HATHAWAY INC,1.0,7927.0,BRK.B,7927.0
2018,1006378,FREEPORT MCMORAN COPPER & GOLD (100%),FREEPORT MCMORAN COPPER & GOLD,1.0,47940.765999999996,FCX,47940.765999999996
2018,1006388,MARATHON PETROLEUM CO LP (100%),MARATHON PETROLEUM CO LP,1.0,825403.742,MPC,825403.742
2018,1006392,TARGA RESOURCES (73%); PIONEER NATURAL RESOURCES USA INC (27%),TARGA RESOURCES,0.73,229225.65170033122,TRGP,167334.7257412418
2018,1006395,PHILLIPS 66 (100%),PHILLIPS 66,1.0,1481464.308,PSX,1481464.308
2018,1006398,NISOURCE INC (100%),NISOURCE INC,1.0,125465.222,NI,125465.222
2018,1006402,AIR PRODUCTS & CHEMICALS INC (100%),AIR PRODUCTS & CHEMICALS INC,1.0,2645865.318,APD,2645865.318
2018,1006405,SHELL OIL CO (51.8%); EXXONMOBIL CORP (48.2%),EXXONMOBIL CORP,0.48200000000000004,218492.828,XOM,105313.54309600001
2018,1006407,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,177984.564,PSX,177984.564
2018,1006408,NRG ENERGY INC (100%),NRG ENERGY INC,1.0,273900.48299999995,NRG,273900.48299999995
2018,1006416,EXXONMOBIL CORP (100%),EXXONMOBIL CORP,1.0,33196.324,XOM,33196.324
2018,1006418,WASTE MANAGEMENT INC (100%),WASTE MANAGEMENT INC,1.0,1526.5,WM,1526.5
2018,1006423,WESTROCK CO (100%),WESTROCK CO,1.0,37373.65,SW,37373.65
2018,1006434,PACIFIC GAS & ELECTRIC CO (100%),PACIFIC GAS & ELECTRIC CO,1.0,46031.046,PCG,46031.046
2018,1006472,ANADARKO PETROLEUM CORP (100%),ANADARKO PETROLEUM CORP,1.0,68515.454,OXY,68515.454
2018,1006483,KINDER MORGAN INC (100%),KINDER MORGAN INC,1.0,50891.718,KMI,50891.718
2018,1006490,VALERO ENERGY CORP (100%),VALERO ENERGY CORP,1.0,178169.87999999998,VLO,178169.87999999998
2018,1006503,DTE ENERGY CO (100%),DTE ENERGY CO,1.0,478799.698,DTE,478799.698
2018,1006509,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,1759128.332,PPL,1759128.332
2018,1006510,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,8463121.338,PPL,8463121.338
2018,1006512,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,10723539.132000001,PPL,10723539.132000001
2018,1006513,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,5009.5,RSG,5009.5
2018,1006523,ATMOS ENERGY CORP (100%),ATMOS ENERGY CORP,1.0,44500.698000000004,ATO,44500.698000000004
2018,1006542,LG&E & KU ENERGY LLC (100%),LG&E & KU ENERGY LLC,1.0,7691786.640000001,PPL,7691786.640000001
2018,1006545,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,38787.5,RSG,38787.5
2018,1006553,CATERPILLAR INC (100%),CATERPILLAR INC,1.0,133142.048,CAT,133142.048
2018,1006577,XCEL ENERGY (100%),XCEL ENERGY,1.0,767172.804,XEL,767172.804
2018,1006586,NORTHERN NATURAL GAS CO (100%),NORTHERN NATURAL GAS CO,1.0,76911.85399999999,BRK.B,76911.85399999999
2018,1006611,MGM RESORTS INTERNATIONAL (100%),MGM RESORTS INTERNATIONAL,1.0,130246.06,MGM,130246.06
2018,1006626,INTERNATIONAL PAPER CO (100%),INTERNATIONAL PAPER CO,1.0,49495.064,IP,49495.064
2018,1006627,MARATHON PETROLEUM CORP (100%),MARATHON PETROLEUM CORP,1.0,6454705.34,MPC,6454705.34
2018,1006630,WEC Energy Group (100%),WEC Energy Group,1.0,2205812.576,WEC,2205812.576
2018,1006631,WEC Energy Group (100%),WEC Energy Group,1.0,351761.744,WEC,351761.744
2018,1006632,WEC ENERGY GROUP (100%),WEC ENERGY GROUP,1.0,2088668.906,WEC,2088668.906
2018,1006633,WEC Energy Group (100%),WEC Energy Group,1.0,39693.338,WEC,39693.338
2018,1006643,CORNING INC (100%),CORNING INC,1.0,31765.88,GLW,31765.88
2018,1006657,Vistra Energy Corp (100%),Vistra Energy Corp,1.0,836480.2000000001,VST,836480.2000000001
2018,1006661,REPUBLIC SERVICES INC (100%),REPUBLIC SERVICES INC,1.0,9527.25,RSG,9527.25
2018,1006665,3M CO (100%),3M CO,1.0,723397.9932,MMM,723397.9932
2018,1006674,DCP MIDSTREAM LP (100%),DCP MIDSTREAM LP,1.0,23498.118000000002,PSX,23498.118000000002
